Timestamp,Weighted_Price
2020/1/11,8180.51317
2020/1/12,8012.085782
2020/1/13,8171.401185
2020/1/14,8110.647965
2020/1/15,8801.871213
2020/1/16,8820.850106
2020/1/17,8720.919501
2020/1/18,8902.568995
2020/1/19,8906.902675
2020/1/20,8690.38057
2020/1/21,8631.253954
2020/1/22,8724.818623
2020/1/23,8665.436914
2020/1/24,8415.956027
2020/1/25,8432.096676
2020/1/26,8348.665665
2020/1/27,8595.728298
2020/1/28,8879.335549
2020/1/29,9320.805854
2020/1/30,9276.893821
2020/1/31,9509.805136
2020/2/1,9308.060286
2020/2/2,9363.224207
2020/2/3,9338.416632
2020/2/4,9308.912702
2020/2/5,9179.959281
2020/2/6,9592.183874
2020/2/7,9744.636578
2020/2/8,9799.448456
2020/2/9,9890.701658
2020/2/10,10148.37972
2020/2/11,9890.121224
2020/2/12,10226.92577
2020/2/13,10328.89757
2020/2/14,10221.26031
2020/2/15,10320.15714
2020/2/16,9894.136124
2020/2/17,9943.673603
2020/2/18,9723.605026
2020/2/19,10133.81742
2020/2/20,9618.409248
2020/2/21,9608.169181
2020/2/22,9673.0118
2020/2/23,9658.606058
2020/2/24,9946.716123
2020/2/25,9670.960806
2020/2/26,9345.342702
2020/2/27,8801.657129
2020/2/28,8781.175282
2020/2/29,8717.331431
2020/3/1,8552.989119
2020/3/2,8567.802249
2020/3/3,8905.876104
2020/3/4,8756.718577
2020/3/5,8758.646993
2020/3/6,9038.870323
2020/3/7,9135.845066
2020/3/8,8902.20195
2020/3/9,8041.365538
2020/3/10,7921.332007
2020/3/11,7906.731529
2020/3/12,7935.52204
2020/3/13,5142.990459
2020/3/14,5542.819542
2020/3/15,5214.189112
2020/3/16,5397.933357
2020/3/17,5032.501351
2020/3/18,5389.415775
2020/3/19,5376.280748
2020/3/20,6170.2006
2020/3/21,6195.603505
2020/3/22,6145.770891
2020/3/23,5859.64743
2020/3/24,6456.347486
2020/3/25,6730.173782
2020/3/26,6695.900618
2020/3/27,6765.562079
2020/3/28,6397.826328
2020/3/29,6255.000399
2020/3/30,5915.337155
2020/3/31,6403.141236
2020/4/1,6421.705414
2020/4/2,6640.797666
2020/4/3,6807.897018
2020/4/4,6732.852018
2020/4/5,6859.424924
2020/4/6,6788.048273
2020/4/7,7297.635558
2020/4/8,7196.782202
2020/4/9,7342.291601
2020/4/10,7294.488875
2020/4/11,6864.694257
2020/4/12,6878.781213
2020/4/13,6913.158787
2020/4/14,6857.538538
2020/4/15,6860.178536
2020/4/16,6629.431738
2020/4/17,7059.926225
2020/4/18,7035.261504
2020/4/19,7242.510929
2020/4/20,7127.51195
2020/4/21,6856.456278
2020/4/22,6842.038598
2020/4/23,7109.995291
2020/4/24,7382.793144
2020/4/25,7495.393587
2020/4/26,7538.557687
2020/4/27,7683.867415
2020/4/28,7774.281554
2020/4/29,7758.230255
2020/4/30,8744.430287
2020/5/1,8610.635804
2020/5/2,8824.818414
2020/5/3,8966.307015
2020/5/4,8888.671913
2020/5/5,8884.407814
2020/5/6,9003.240558
2020/5/7,9144.68704
2020/5/8,9959.166416
2020/5/9,9821.811315
2020/5/10,9566.777187
2020/5/11,8752.617088
2020/5/12,8604.751591
2020/5/13,8788.466749
2020/5/14,9283.086013
2020/5/15,9796.494527
2020/5/16,9309.295359
2020/5/17,9375.297108
2020/5/18,9666.327193
2020/5/19,9708.439859
2020/5/20,9760.198937
2020/5/21,9526.507593
2020/5/22,9059.962507
2020/5/23,9131.767275
2020/5/24,9170.361064
2020/5/25,8731.848526
2020/5/26,8883.69177
2020/5/27,8839.130663
2020/5/28,9174.118564
2020/5/29,9546.045635
2020/5/30,9427.120373
2020/5/31,9662.705873
2020/6/1,9466.961781
2020/6/2,10167.93069
2020/6/3,9515.243859
2020/6/4,9645.227869
2020/6/5,9776.202992
2020/6/6,9636.965527
2020/6/7,9662.858709
2020/6/8,9738.603357
2020/6/9,9773.029513
2020/6/10,9767.005317
2020/6/11,9874.898682
2020/6/12,9325.996856
2020/6/13,9469.533298
2020/6/14,9469.473456
2020/6/15,9345.960908
2020/6/16,9431.719262
2020/6/17,9524.926617
2020/6/18,9463.361414
2020/6/19,9399.767217
2020/6/20,9312.780104
2020/6/21,9360.247968
2020/6/22,9298.360829
2020/6/23,9678.683209
2020/6/24,9624.684292
2020/6/25,9288.061774
2020/6/26,9258.667161
2020/6/27,9166.48636
2020/6/28,9013.905565
2020/6/29,9139.903276
2020/6/30,9185.166541
2020/7/1,9149.721997
2020/7/2,9230.672999
2020/7/3,9094.318072
2020/7/4,9071.385043
2020/7/5,9132.90837
2020/7/6,9087.407313
2020/7/7,9342.376493
2020/7/8,9253.63098
2020/7/9,9432.172516
2020/7/10,9235.716302
2020/7/11,9282.913639
2020/7/12,9234.314675
2020/7/13,9297.479636
2020/7/14,9240.76252
2020/7/15,9247.060696
2020/7/16,9203.371435
2020/7/17,9136.483376
2020/7/18,9156.276583
2020/7/19,9168.402737
2020/7/20,9202.61584
2020/7/21,9163.159655
2020/7/22,9384.379752
2020/7/23,9514.304988
2020/7/24,9589.817719
2020/7/25,9535.938796
2020/7/26,9691.825139
2020/7/27,9925.751397
2020/7/28,10962.25848
2020/7/29,10904.91653
2020/7/30,11093.61224
